FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"end_raw_buffering (379, 391)",0.000,0.000,2.000,4.000,false,false,"/IoRead<R> (245,400)/end_raw_buffering (379,391)"
"set_failed (397, 399)",0.000,1.000,0.000,0.000,false,false,"/IoRead<R> (245,400)/set_failed (397,399)"
"<anonymous> (336, 336)",0.000,0.000,0.000,0.000,false,false,"/IoRead<R> (245,400)/parse_str_raw (332,338)/<anonymous> (336,336)"
"parse_str_bytes (210, 241)",2.250,0.562,4.164,3.478,false,false,"/IoRead<R> (206,242)/parse_str_bytes (210,241)"
"new (192, 199)",0.000,1.000,0.000,0.000,false,false,"/IoRead<R> (187,200)/new (192,199)"
"deref (136, 141)",0.667,0.667,1.008,0.800,false,false,"/Reference<'b, 'c, T> (130,142)/deref (136,141)"
regression.rs,0.000,0.333,0.000,0.000,false,false,tests/regression.rs
rounding.rs,0.000,1.012,0.000,0.000,false,false,tests/lexical/rounding.rs
"lower_n_mask_test (10, 16)",0.000,1.000,0.000,0.000,false,false,"/lower_n_mask_test (10,16)"
"lower_n_halfway_test (19, 25)",0.000,1.000,0.000,0.000,false,false,"/lower_n_halfway_test (19,25)"
"nth_bit_test (28, 34)",0.000,1.000,0.000,0.000,false,false,"/nth_bit_test (28,34)"
"internal_n_mask_test (37, 48)",0.000,1.000,0.000,0.000,false,false,"/internal_n_mask_test (37,48)"
"round_nearest_test (53, 74)",0.000,1.059,0.000,0.000,false,false,"/round_nearest_test (53,74)"
"round_downward_test (79, 99)",0.000,1.071,0.000,0.000,false,false,"/round_downward_test (79,99)"
"round_nearest_tie_even_test (102, 130)",0.000,1.050,0.000,0.000,false,false,"/round_nearest_tie_even_test (102,130)"
"round_to_float_test (135, 196)",0.000,1.020,0.000,0.000,false,false,"/round_to_float_test (135,196)"
"avoid_overflow_test (199, 217)",0.000,1.062,0.000,0.000,false,false,"/avoid_overflow_test (199,217)"
"round_to_native_test (220, 316)",0.000,1.013,0.000,0.000,false,false,"/round_to_native_test (220,316)"
rounding.rs,20.992,1.105,19.000,0.551,false,false,src/lexical/rounding.rs
"nth_bit (14, 19)",0.000,1.000,0.000,0.000,false,false,"/nth_bit (14,19)"
"lower_n_mask (23, 32)",1.556,0.778,2.000,0.000,false,false,"/lower_n_mask (23,32)"
"lower_n_halfway (36, 45)",1.556,0.778,2.000,0.000,false,false,"/lower_n_halfway (36,45)"
"internal_n_mask (49, 56)",0.000,1.000,0.000,0.000,false,false,"/internal_n_mask (49,56)"
"round_nearest (64, 82)",0.000,2.111,0.000,0.000,false,true,"/round_nearest (64,82)"
"tie_even (86, 96)",5.500,1.833,3.000,0.000,false,true,"/tie_even (86,96)"
"round_nearest_tie_even (104, 107)",0.000,1.000,0.000,0.000,false,false,"/round_nearest_tie_even (104,107)"
"round_toward (115, 123)",0.000,1.500,0.000,0.000,false,false,"/round_toward (115,123)"
"downard (127, 127)",0.000,1.000,0.000,0.000,false,false,"/downard (127,127)"
"round_downward (134, 139)",0.000,1.500,0.000,0.000,false,false,"/round_downward (134,139)"
"round_to_float (149, 181)",7.714,1.286,6.000,0.000,false,false,"/round_to_float (149,181)"
"avoid_overflow (189, 212)",7.059,1.176,6.004,1.143,false,false,"/avoid_overflow (189,212)"
"round_to_native (218, 231)",0.000,1.556,0.000,0.000,false,true,"/round_to_native (218,231)"
ser.rs,5.083,0.339,21.758,18.651,false,false,src/value/ser.rs
"key_must_be_a_string (437, 439)",0.000,1.000,0.000,0.000,false,false,"/key_must_be_a_string (437,439)"
"invalid_number (688, 690)",0.000,0.000,0.000,0.000,false,false,"/invalid_number (688,690)"
"invalid_raw_value (859, 861)",0.000,0.000,0.000,0.000,false,false,"/invalid_raw_value (859,861)"
"serialize_bool (876, 878)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_bool (876,878)"
"serialize_i8 (880, 882)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_i8 (880,882)"
"serialize_i16 (884, 886)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_i16 (884,886)"
"serialize_i32 (888, 890)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_i32 (888,890)"
"serialize_i64 (892, 894)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_i64 (892,894)"
"serialize_u8 (896, 898)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_u8 (896,898)"
"serialize_u16 (900, 902)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_u16 (900,902)"
"serialize_u32 (904, 906)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_u32 (904,906)"
"serialize_u64 (908, 910)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_u64 (908,910)"
"serialize_f32 (912, 914)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_f32 (912,914)"
"serialize_f64 (916, 918)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_f64 (916,918)"
"serialize_char (920, 922)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_char (920,922)"
"serialize_str (924, 926)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_str (924,926)"
"serialize_bytes (928, 930)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_bytes (928,930)"
"serialize_none (932, 934)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_none (932,934)"
"serialize_some (936, 941)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_some (936,941)"
"serialize_unit (943, 945)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_unit (943,945)"
"serialize_unit_struct (947, 949)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_unit_struct (947,949)"
"serialize_unit_variant (951, 958)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_unit_variant (951,958)"
"serialize_newtype_struct (960, 965)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_newtype_struct (960,965)"
"serialize_newtype_variant (967, 978)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_newtype_variant (967,978)"
"serialize_seq (980, 982)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_seq (980,982)"
"serialize_tuple (984, 986)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_tuple (984,986)"
"serialize_tuple_struct (988, 994)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_tuple_struct (988,994)"
"serialize_tuple_variant (996, 1004)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_tuple_variant (996,1004)"
"serialize_map (1006, 1008)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_map (1006,1008)"
"serialize_struct (1010, 1012)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_struct (1010,1012)"
"serialize_struct_variant (1014, 1022)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/serialize_struct_variant (1014,1022)"
"collect_str (1024, 1029)",0.000,0.000,0.000,0.000,false,false,"/RawValueEmitter (864,1030)/collect_str (1024,1029)"
"serialize_bool (705, 707)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_bool (705,707)"
"serialize_i8 (709, 711)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_i8 (709,711)"
"serialize_i16 (713, 715)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_i16 (713,715)"
"serialize_i32 (717, 719)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_i32 (717,719)"
"serialize_i64 (721, 723)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_i64 (721,723)"
"serialize_u8 (725, 727)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_u8 (725,727)"
"serialize_u16 (729, 731)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_u16 (729,731)"
"serialize_u32 (733, 735)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_u32 (733,735)"
"serialize_u64 (737, 739)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_u64 (737,739)"
"serialize_f32 (741, 743)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_f32 (741,743)"
"serialize_f64 (745, 747)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_f64 (745,747)"
"serialize_char (749, 751)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_char (749,751)"
"serialize_str (753, 756)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_str (753,756)"
"serialize_bytes (758, 760)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_bytes (758,760)"
"serialize_none (762, 764)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_none (762,764)"
"serialize_some (766, 771)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_some (766,771)"
"serialize_unit (773, 775)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_unit (773,775)"
"serialize_unit_struct (777, 779)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_unit_struct (777,779)"
"serialize_unit_variant (781, 788)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_unit_variant (781,788)"
"serialize_newtype_struct (790, 795)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_newtype_struct (790,795)"
"serialize_newtype_variant (797, 808)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_newtype_variant (797,808)"
"serialize_seq (810, 812)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_seq (810,812)"
"serialize_tuple (814, 816)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_tuple (814,816)"
"serialize_tuple_struct (818, 824)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_tuple_struct (818,824)"
"serialize_tuple_variant (826, 834)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_tuple_variant (826,834)"
"serialize_map (836, 838)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_map (836,838)"
"serialize_struct (840, 842)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_struct (840,842)"
"serialize_struct_variant (844, 852)",0.000,0.000,0.000,0.000,false,false,"/NumberValueEmitter (693,853)/serialize_struct_variant (844,852)"
"serialize_field (667, 673)",0.000,0.429,0.000,0.000,false,false,"/SerializeStructVariant (663,682)/serialize_field (667,673)"
"end (675, 681)",0.000,1.400,0.000,0.000,false,false,"/SerializeStructVariant (663,682)/end (675,681)"
"serialize_field (621, 646)",7.000,1.000,7.000,0.000,false,false,"/SerializeMap (617,661)/serialize_field (621,646)"
"end (648, 660)",1.000,1.000,1.000,0.000,false,false,"/SerializeMap (617,661)/end (648,660)"
"serialize_unit_variant (454, 461)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_unit_variant (454,461)"
"serialize_newtype_struct (464, 469)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_newtype_struct (464,469)"
"serialize_bool (471, 473)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_bool (471,473)"
"serialize_i8 (475, 477)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_i8 (475,477)"
"serialize_i16 (479, 481)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_i16 (479,481)"
"serialize_i32 (483, 485)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_i32 (483,485)"
"serialize_i64 (487, 489)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_i64 (487,489)"
"serialize_u8 (491, 493)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_u8 (491,493)"
"serialize_u16 (495, 497)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_u16 (495,497)"
"serialize_u32 (499, 501)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_u32 (499,501)"
"serialize_u64 (503, 505)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_u64 (503,505)"
"serialize_f32 (507, 509)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_f32 (507,509)"
"serialize_f64 (511, 513)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_f64 (511,513)"
"serialize_char (516, 522)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_char (516,522)"
"serialize_str (525, 527)",0.000,1.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_str (525,527)"
"serialize_bytes (529, 531)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_bytes (529,531)"
"serialize_unit (533, 535)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_unit (533,535)"
"serialize_unit_struct (537, 539)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_unit_struct (537,539)"
"serialize_newtype_variant (541, 552)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_newtype_variant (541,552)"
"serialize_none (554, 556)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_none (554,556)"
"serialize_some (558, 563)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_some (558,563)"
"serialize_seq (565, 567)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_seq (565,567)"
"serialize_tuple (569, 571)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_tuple (569,571)"
"serialize_tuple_struct (573, 579)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_tuple_struct (573,579)"
"serialize_tuple_variant (581, 589)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_tuple_variant (581,589)"
"serialize_map (591, 593)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_map (591,593)"
"serialize_struct (595, 597)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_struct (595,597)"
"serialize_struct_variant (599, 607)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/serialize_struct_variant (599,607)"
"collect_str (609, 614)",0.000,0.000,0.000,0.000,false,false,"/MapKeySerializer (441,615)/collect_str (609,614)"
"serialize_key (383, 399)",0.588,0.588,1.000,0.000,false,false,"/SerializeMap (379,433)/serialize_key (383,399)"
"serialize_value (401, 422)",0.800,0.800,1.000,0.000,false,false,"/SerializeMap (379,433)/serialize_value (401,422)"
"end (424, 432)",1.000,1.000,1.000,0.000,false,false,"/SerializeMap (379,433)/end (424,432)"
"serialize_field (362, 368)",0.000,0.429,0.000,0.000,false,false,"/SerializeTupleVariant (358,377)/serialize_field (362,368)"
"end (370, 376)",0.000,1.400,0.000,0.000,false,false,"/SerializeTupleVariant (358,377)/end (370,376)"
"serialize_field (346, 351)",0.000,0.000,0.000,0.000,false,false,"/SerializeVec (342,356)/serialize_field (346,351)"
"end (353, 355)",0.000,0.000,0.000,0.000,false,false,"/SerializeVec (342,356)/end (353,355)"
"serialize_element (330, 335)",0.000,1.000,0.000,0.000,false,false,"/SerializeVec (326,340)/serialize_element (330,335)"
"end (337, 339)",0.000,1.000,0.000,0.000,false,false,"/SerializeVec (326,340)/end (337,339)"
"serialize_element (313, 319)",0.000,0.429,0.000,0.000,false,false,"/SerializeVec (309,324)/serialize_element (313,319)"
"end (321, 323)",0.000,1.000,0.000,0.000,false,false,"/SerializeVec (309,324)/end (321,323)"
"serialize_bool (75, 77)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_bool (75,77)"
"serialize_i8 (80, 82)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_i8 (80,82)"
"serialize_i16 (85, 87)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_i16 (85,87)"
"serialize_i32 (90, 92)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_i32 (90,92)"
"serialize_i64 (94, 96)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_i64 (94,96)"
"serialize_u8 (106, 108)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_u8 (106,108)"
"serialize_u16 (111, 113)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_u16 (111,113)"
"serialize_u32 (116, 118)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_u32 (116,118)"
"serialize_u64 (121, 123)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_u64 (121,123)"
"serialize_f32 (133, 135)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_f32 (133,135)"
"serialize_f64 (138, 140)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_f64 (138,140)"
"serialize_char (143, 147)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_char (143,147)"
"serialize_str (150, 152)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_str (150,152)"
"serialize_bytes (154, 157)",0.000,0.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_bytes (154,157)"
"serialize_unit (160, 162)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_unit (160,162)"
"serialize_unit_struct (165, 167)",0.000,0.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_unit_struct (165,167)"
"serialize_unit_variant (170, 177)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_unit_variant (170,177)"
"serialize_newtype_struct (180, 185)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_newtype_struct (180,185)"
"serialize_newtype_variant (187, 200)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_newtype_variant (187,200)"
"serialize_none (203, 205)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_none (203,205)"
"serialize_some (208, 213)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_some (208,213)"
"serialize_seq (215, 219)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_seq (215,219)"
"serialize_tuple (221, 223)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_tuple (221,223)"
"serialize_tuple_struct (225, 231)",0.000,0.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_tuple_struct (225,231)"
"serialize_tuple_variant (233, 244)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_tuple_variant (233,244)"
"serialize_map (246, 251)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_map (246,251)"
"serialize_struct (253, 261)",1.000,1.000,1.000,0.000,false,false,"/Serializer (62,282)/serialize_struct (253,261)"
"serialize_struct_variant (263, 274)",0.000,1.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_struct_variant (263,274)"
"collect_str (276, 281)",0.000,0.000,0.000,0.000,false,false,"/Serializer (62,282)/collect_str (276,281)"
"<anonymous> (155, 155)",0.000,0.000,0.000,0.000,false,false,"/Serializer (62,282)/serialize_bytes (154,157)/<anonymous> (155,155)"
"serialize (17, 37)",2.286,0.762,3.000,0.000,false,false,"/Value (15,38)/serialize (17,37)"
ser.rs,25.185,0.450,134.416,65.502,false,true,src/ser.rs
"invalid_number (841, 843)",0.000,0.000,0.000,0.000,false,false,"/invalid_number (841,843)"
"invalid_raw_value (846, 848)",0.000,0.000,0.000,0.000,false,false,"/invalid_raw_value (846,848)"
"key_must_be_a_string (850, 852)",0.000,1.000,0.000,0.000,false,false,"/key_must_be_a_string (850,852)"
"format_escaped_str (2068, 2077)",0.000,1.000,0.000,0.000,false,false,"/format_escaped_str (2068,2077)"
"format_escaped_str_contents (2079, 2113)",6.214,1.036,6.000,0.000,false,false,"/format_escaped_str_contents (2079,2113)"
"to_writer (2155, 2163)",0.000,1.000,0.000,0.000,false,false,"/to_writer (2155,2163)"
"to_writer_pretty (2174, 2182)",0.000,1.000,0.000,0.000,false,false,"/to_writer_pretty (2174,2182)"
"to_vec (2191, 2198)",0.000,1.000,0.000,0.000,false,false,"/to_vec (2191,2198)"
"to_vec_pretty (2207, 2214)",0.000,1.000,0.000,0.000,false,false,"/to_vec_pretty (2207,2214)"
"to_string (2223, 2233)",0.000,1.100,0.000,0.000,false,false,"/to_string (2223,2233)"
"to_string_pretty (2242, 2252)",0.000,1.100,0.000,0.000,false,false,"/to_string_pretty (2242,2252)"
"indent (2254, 2263)",0.889,0.889,1.000,0.000,false,false,"/indent (2254,2263)"
"begin_array (1965, 1972)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/begin_array (1965,1972)"
"end_array (1975, 1987)",1.091,1.091,1.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/end_array (1975,1987)"
"begin_array_value (1990, 2001)",1.667,0.833,2.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/begin_array_value (1990,2001)"
"end_array_value (2004, 2010)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/end_array_value (2004,2010)"
"begin_object (2013, 2020)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/begin_object (2013,2020)"
"end_object (2023, 2035)",1.091,1.091,1.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/end_object (2023,2035)"
"begin_object_key (2038, 2048)",1.636,0.818,2.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/begin_object_key (2038,2048)"
"begin_object_value (2051, 2056)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/begin_object_value (2051,2056)"
"end_object_value (2059, 2065)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1963,2066)/end_object_value (2059,2065)"
"default (1958, 1960)",0.000,0.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1957,1961)/default (1958,1960)"
"new (1943, 1945)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1941,1955)/new (1943,1945)"
"with_indent (1948, 1954)",0.000,1.000,0.000,0.000,false,false,"/PrettyFormatter<'a> (1941,1955)/with_indent (1948,1954)"
"write_null (1605, 1610)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_null (1605,1610)"
"write_bool (1614, 1624)",1.636,0.818,2.000,0.000,false,false,"/Formatter (1602,1925)/write_bool (1614,1624)"
"write_i8 (1628, 1635)",0.000,0.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_i8 (1628,1635)"
"write_i16 (1639, 1646)",0.000,0.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_i16 (1639,1646)"
"write_i32 (1650, 1657)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_i32 (1650,1657)"
"write_i64 (1661, 1668)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_i64 (1661,1668)"
"write_u8 (1672, 1679)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_u8 (1672,1679)"
"write_u16 (1683, 1690)",0.000,0.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_u16 (1683,1690)"
"write_u32 (1694, 1701)",0.000,0.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_u32 (1694,1701)"
"write_u64 (1705, 1712)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_u64 (1705,1712)"
"write_f32 (1716, 1723)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_f32 (1716,1723)"
"write_f64 (1727, 1734)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_f64 (1727,1734)"
"write_number_str (1738, 1743)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_number_str (1738,1743)"
"begin_string (1748, 1753)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/begin_string (1748,1753)"
"end_string (1758, 1763)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_string (1758,1763)"
"write_string_fragment (1768, 1773)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_string_fragment (1768,1773)"
"write_char_escape (1777, 1807)",0.862,0.862,1.000,0.154,false,false,"/Formatter (1602,1925)/write_char_escape (1777,1807)"
"begin_array (1812, 1817)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/begin_array (1812,1817)"
"end_array (1822, 1827)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_array (1822,1827)"
"begin_array_value (1832, 1841)",1.600,0.800,2.000,0.000,false,false,"/Formatter (1602,1925)/begin_array_value (1832,1841)"
"end_array_value (1845, 1850)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_array_value (1845,1850)"
"begin_object (1855, 1860)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/begin_object (1855,1860)"
"end_object (1865, 1870)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_object (1865,1870)"
"begin_object_key (1874, 1883)",1.600,0.800,2.000,0.000,false,false,"/Formatter (1602,1925)/begin_object_key (1874,1883)"
"end_object_key (1889, 1894)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_object_key (1889,1894)"
"begin_object_value (1900, 1905)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/begin_object_value (1900,1905)"
"end_object_value (1909, 1914)",0.000,1.000,0.000,0.000,false,false,"/Formatter (1602,1925)/end_object_value (1909,1914)"
"write_raw_fragment (1919, 1924)",0.000,0.000,0.000,0.000,false,false,"/Formatter (1602,1925)/write_raw_fragment (1919,1924)"
"from_escape_table (1585, 1597)",0.846,0.846,1.001,0.333,false,false,"/CharEscape (1583,1598)/from_escape_table (1585,1597)"
"serialize_bool (1388, 1390)",0.000,0.000,0.000,0.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_bool (1388,1390)"
"serialize_i8 (1392, 1394)",0.000,0.000,0.000,0.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_i8 (1392,1394)"
"serialize_i16 (1396, 1398)",0.000,0.000,0.000,0.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_i16 (1396,1398)"
"serialize_i32 (1400, 1402)",0.000,0.000,0.000,0.000,false,false,"/RawValueStrEmitter<'a, W, F> (1376,1558)/serialize_i32 (1400,1402)"
